年齢,性別,身長,体重,今の時間帯,空いた時間,食べたカロリー,これから食べるカロリー,食べれたか
33,男性,162.24374129269148,86.74603295849437,2023-08-25 16:19:14,3.715708484111789,162.68501717293134,1707.8497427053308,1
29,女性,174.7293648312486,49.903425622578126,2023-08-25 14:49:35,7.944926634694331,288.86993402599387,1279.5548356056531,0
77,男性,173.77440941686035,68.67219160747796,2023-08-25 06:01:51,9.499552247176137,536.8532453531609,1179.623828112535,0
39,男性,187.50757740300583,56.95659252860223,2023-08-25 11:52:22,4.361650300240236,1727.1356721769125,101.6100373886625,1
59,男性,160.38425251274379,87.88537890014561,2023-08-25 19:44:39,4.5633434654280745,514.3992359864064,806.7608367830546,1
49,女性,177.66639788598252,71.89580003443297,2023-08-26 00:00:05,11.836698887164365,574.9891500304117,1355.1678041841103,0
77,女性,180.55942581225992,73.37784039447394,2023-08-25 14:24:54,12.762285374174139,937.2837815385118,483.2855017123816,1
44,女性,186.7450753445213,87.86647590852226,2023-08-25 12:12:50,15.19279583366966,923.6506602974912,1124.8416745506606,0
38,女性,157.01023670190813,73.82251314083503,2023-08-25 16:12:58,17.93865175653765,1079.1238577742217,505.83692483952706,1
24,男性,183.09450559128067,65.75792917075864,2023-08-25 22:11:21,10.044260293494386,1001.9531884809383,966.0918434077398,1
22,女性,156.24577957717997,74.9127142643269,2023-08-25 21:07:23,8.659949267433044,368.73885784177963,1248.4195106340837,1
33,女性,182.0133323599049,47.42873257467145,2023-08-25 00:24:40,4.536633614423224,1183.6306659408385,182.56576102945124,1
57,男性,188.48521547770667,88.18981780640779,2023-08-25 09:43:43,5.610673487244868,1820.5340705327508,404.9222197741856,0
48,男性,154.11959750450012,51.311556803860135,2023-08-25 17:08:45,3.562834037546223,418.05481603445935,1118.0868857131466,0
74,女性,161.8709523291727,54.91959045904235,2023-08-25 12:48:00,4.043790696689047,735.6775563127579,441.55949204779824,1
25,女性,181.99805884575412,47.13599101717576,2023-08-25 11:11:30,7.883950676283118,62.702633590833685,1442.926339842226,1
73,男性,155.44472013358708,80.8579557273398,2023-08-25 22:06:46,14.427794606231654,23.54150428432198,2182.61117940034,0
71,男性,164.12830194459298,66.23935147963819,2023-08-25 04:31:45,14.796813352821422,879.441434979174,1210.5079865098412,0
43,男性,155.75410586244882,62.103162757980456,2023-08-25 18:40:13,8.931627459641492,1316.861329051528,671.7806238545617,0
58,女性,170.7335730292308,51.62818365020633,2023-08-25 23:19:41,12.72953695057204,307.9115472600816,2204.311972591289,0
57,女性,189.68818954888002,83.94378839820033,2023-08-25 13:10:26,10.082004911382496,1207.245903859004,1237.734198054211,0
55,男性,175.13212236343878,75.22639233851146,2023-08-25 23:48:36,19.08767751788813,118.8237279285539,2642.544263714914,0
39,女性,185.53324152672673,78.05617334954403,2023-08-25 06:37:27,8.330556541192628,464.0878512474202,1799.2935675819085,0
41,女性,182.24607587548684,79.9496575597786,2023-08-25 12:23:04,14.017291336851091,1268.6610435698838,751.9857903733368,0
40,女性,178.52606202744963,76.08877994598004,2023-08-26 00:27:08,15.38209792218896,626.2636592446573,1190.8595576941243,1
57,女性,179.6232514686154,84.42245914944442,2023-08-25 08:44:27,9.41321031726797,241.7999491074317,1493.3512251202374,1
61,男性,189.725589360534,80.97827823770186,2023-08-25 06:11:22,12.489756200047978,1350.3061423407978,690.5868626124392,0
51,女性,185.7348070019351,79.25796190901477,2023-08-25 03:53:07,6.029157606563392,273.15211317664847,2949.0139734969016,0
24,男性,186.672438251277,74.63714095167323,2023-08-25 18:22:59,11.803145335738272,434.171563510885,1683.0734251936053,1
53,女性,177.90917458584647,61.3640148420087,2023-08-25 16:40:27,10.176769185548348,1346.4858397311734,309.6629279207388,0
70,男性,179.6910427191227,78.17758073199016,2023-08-25 01:51:09,16.43514796423834,947.2298642547734,713.2596143298426,1
79,女性,154.0766989154495,76.1948947695143,2023-08-25 08:08:41,8.636057353590589,382.48467775109935,1520.9258713627744,0
37,女性,177.55673647156047,83.11331263752186,2023-08-25 02:21:19,18.043678820265647,1811.4597770532876,142.68109262038163,0
43,男性,175.21713910515598,69.58535223998982,2023-08-25 19:18:42,7.885575038179123,918.5787866312319,955.573509381525,1
36,女性,181.37935530390988,56.24660026077394,2023-08-25 06:01:16,15.285126714122157,1371.517801384595,349.2464485853031,0
64,男性,168.18078138495702,57.71174168858124,2023-08-25 06:14:36,4.598332389861077,35.198819193790776,1463.3920467589628,1
77,男性,163.38806396939717,57.15996184561087,2023-08-25 01:29:41,11.859113329052223,733.386672455587,779.3784870411248,0
44,男性,183.81453929976274,87.96975730187437,2023-08-25 13:55:37,18.656564403065055,913.5767298434221,2472.3552546872775,0
64,男性,172.56467784580929,57.14474069026988,2023-08-25 03:41:01,1.2232481415519518,1313.152029813368,-1084.902549506006,1
46,女性,163.4076425456804,83.58475500242153,2023-08-25 23:24:17,1.0508080296348243,138.2163353456185,389.41988730446656,1
29,男性,177.4088819670986,63.03153901658149,2023-08-25 10:08:07,18.760884577096803,147.1456294068627,2441.4361120445697,0
61,女性,164.53895737888695,74.09408511794685,2023-08-25 19:46:43,12.873442072416378,176.58934836336246,1749.5015743756298,0
26,女性,160.9088286379702,86.5778729166633,2023-08-25 08:04:30,6.2913214804008195,596.3605658851473,1391.5306876347904,0
60,女性,151.7561916203082,46.83549714289979,2023-08-25 20:14:09,19.100749627194713,1051.449181712327,126.29871913038654,0
45,男性,170.23035618559308,55.023845532319385,2023-08-25 01:46:57,12.754643782235998,1241.4241797856753,564.2145468604666,0
76,女性,180.97140601266264,85.81461471330869,2023-08-25 10:34:07,9.932818664060587,413.6644796399689,1828.8935074315668,0
24,男性,174.41884765793958,59.68986874469643,2023-08-25 23:20:02,17.59335264386313,1740.0657203652715,181.4315533468202,0
32,男性,162.70504907004548,64.686815042686,2023-08-25 12:18:14,19.182544234555486,281.13974039626765,1170.144948593372,1
60,女性,171.65489819178148,66.44409604102668,2023-08-25 11:57:45,16.19261932899405,839.2163539434645,808.3653423373514,0
73,男性,174.17764665375736,59.75272471431598,2023-08-25 09:55:08,1.10575902036716,771.9507390770951,-171.85098197571142,1
69,女性,186.26455085522156,63.54843584468607,2023-08-25 16:25:26,5.555815466052689,1489.1448274160784,83.33341404799826,0
49,男性,186.7624157630639,81.93521116104185,2023-08-25 23:37:30,13.377480912221362,1420.0374902194299,1406.5209092853527,0
31,男性,161.43547581340204,78.77210260961823,2023-08-25 02:28:33,8.655091176018225,232.5598653167825,2313.376798743597,0
75,女性,179.39428870269282,56.88770488506002,2023-08-25 22:16:54,3.6746143058299907,318.2638304773072,797.8783579927667,1
22,女性,181.73448794079277,67.69113800172912,2023-08-25 17:02:38,11.574163769029628,140.16996585170475,2072.498478173519,0
78,女性,183.6651542526471,86.07283148341432,2023-08-25 06:52:38,4.219127099471846,867.6663661063013,604.9333199280103,1
25,女性,181.15345688792817,60.272678794222976,2023-08-25 12:10:52,13.569610565573475,213.907400719145,2577.018379552476,0
76,男性,178.0862466597573,55.29046355277468,2023-08-25 03:36:22,9.45115425380673,67.67126156705241,1624.9248309903016,0
31,女性,155.36685535481737,71.71261925428774,2023-08-25 23:00:32,4.278699561549982,245.06783802899332,1187.449795471826,1
25,女性,170.91859304111534,56.903455859726684,2023-08-25 14:39:40,10.712351366654364,243.39440336449638,1866.7158349398928,0
38,男性,151.205073915094,83.2449514974308,2023-08-25 21:42:12,2.2849254602740463,593.5105786209778,1112.7918686541077,1
30,女性,150.83271063233758,59.52785902222659,2023-08-25 11:28:32,16.60882465060257,152.57903133773524,1416.537557810607,0
72,男性,166.62478397966296,80.64379100260709,2023-08-25 17:28:52,18.064732594999885,997.5977549856824,710.6539651523108,1
45,女性,159.02978094466047,50.727744360124376,2023-08-25 08:04:20,18.525304438551295,1082.6735680515262,355.3967290331285,0
30,女性,160.77759684826583,53.6130762708668,2023-08-25 20:35:07,3.2964415851071895,616.6425023126296,697.7206890929875,1
58,男性,152.42993529001248,73.6330628198854,2023-08-25 11:09:02,18.07689953265909,1183.1393950009915,786.4491367601487,0
70,女性,166.2382407785389,73.9899619297075,2023-08-25 03:21:27,7.143916676724156,364.9227922013041,950.264128232464,1
72,男性,186.69871738103484,51.81352952932552,2023-08-25 21:29:07,19.812884189278225,403.18326282448055,1118.2797958685762,1
63,男性,166.93463216579391,49.43579166734465,2023-08-25 12:17:07,2.466034338108028,1211.7650497954382,147.73218256939336,1
71,女性,168.82638220297156,46.029593837447806,2023-08-25 12:01:51,6.103865625757689,1001.6036659656896,367.3281307955122,0
63,女性,176.2422923547004,87.99536770026572,2023-08-25 19:30:12,17.784798056107476,283.16689275218926,2112.5763016474275,0
51,女性,169.58266638433017,52.31473503951527,2023-08-25 06:03:16,14.765656814100055,73.66528863903598,2515.8271499321795,0
36,女性,176.07696155993713,56.063730545600286,2023-08-25 01:40:44,9.250037636295156,923.0751003323314,822.4507610877747,0
41,男性,156.7025825474267,86.94015436414998,2023-08-25 20:53:38,6.001921388512828,230.5977897915422,1712.914934025149,1
49,女性,162.74587358167975,60.287179163583325,2023-08-25 04:52:28,6.543333508829861,278.94385024071613,1751.828133958019,0
79,男性,152.06959410913495,50.274543487279935,2023-08-25 21:11:07,19.79211360922266,1145.7042840132872,239.89153935126828,0
49,男性,167.7150429352487,75.31020011315002,2023-08-25 12:42:07,10.54709321748208,774.1615524768381,1074.070989267533,1
57,女性,172.6867639811517,58.384808872376304,2023-08-25 08:43:24,9.90697009921155,811.4790356504657,853.8097910906429,0
74,男性,152.87120433471466,88.07007142113062,2023-08-25 13:58:15,6.32947316487855,474.2803905868342,1790.276397584659,0
68,女性,169.6295602675108,76.50496561901097,2023-08-25 03:05:33,7.526709489253608,1311.9078749300668,265.54217651177646,1
40,男性,158.48908343780826,62.531879264942155,2023-08-25 22:50:29,9.108260620856099,1541.822292181451,168.26453092601562,0
28,女性,150.88728862082687,55.556344871496904,2023-08-25 16:44:29,10.143002390699865,547.0095428257928,1348.6172941879056,0
48,女性,151.98325069837276,81.53121622239877,2023-08-25 06:26:46,18.186811756668657,1320.9189137575963,442.64072703110577,0
36,女性,170.4856721870458,49.64277074082089,2023-08-25 08:25:18,12.05165157618361,906.4436412697889,626.4666200481587,0
68,男性,165.07641519418098,57.430757068597494,2023-08-25 08:26:08,4.767970015305306,338.08225467896887,906.5760987779739,1
79,男性,162.44139373370373,57.5464780649965,2023-08-25 19:56:14,2.4661562662843983,268.3708895741361,757.3684513608408,1
72,男性,186.3094345810478,60.08373275470926,2023-08-25 14:49:52,9.219219896375005,468.34239834700855,1712.2749726518828,0
42,男性,162.35470319109479,57.08685532618675,2023-08-25 09:40:23,10.985110333015871,1580.0573653263702,75.44390040328196,1
29,女性,184.51327180252218,77.7540463532634,2023-08-25 20:00:23,4.857709261439986,1671.7093469835595,207.57827662084136,1
23,女性,158.89550598139425,47.79956666255874,2023-08-25 19:00:39,7.8451650218264275,829.4300955648011,944.5556353266574,0
59,男性,159.10818089858418,45.62903560112527,2023-08-25 16:12:49,19.33438710539052,47.040916995376335,1809.4576496683896,0
58,男性,171.54261114861623,83.44257483276405,2023-08-25 18:33:11,11.804493120180735,1633.0618605441607,353.5277205464374,0
48,男性,181.71849165511202,60.52128632170532,2023-08-25 09:11:07,13.201851410321842,311.4970346457669,1982.8251769243295,0
60,男性,187.08869560527197,63.50706858916513,2023-08-25 16:49:51,19.853460850970812,607.4597424949285,1597.3674757850324,0
37,男性,178.1818725427967,86.73238819785398,2023-08-25 11:41:05,17.910150090923644,1367.5254072762114,1464.2765549097285,0
20,女性,163.85302147673704,78.36556719329637,2023-08-25 17:22:06,7.568748971592097,13.095634009608656,3546.3435171234114,0
60,男性,176.81888065858382,84.67562403525145,2023-08-25 23:42:57,16.332827164470885,622.1648717732567,1825.0669338961834,0
76,男性,157.8914062696646,45.539844132904534,2023-08-25 06:05:23,1.1655004351211815,48.29694591636732,334.0534834350515,1
75,男性,188.33275526398108,68.46583879175354,2023-08-25 08:56:48,13.200393187093018,975.4025531626557,1243.5922569841696,0
28,男性,156.3805701517759,68.63052609818943,2023-08-25 15:06:00,19.256812229302238,16.838123521524988,1374.9374128069924,1
39,女性,154.21775515330268,47.19304262952401,2023-08-25 10:52:28,3.467194075306585,462.35426200464514,606.4398437077058,1
56,女性,153.10334104392626,63.74621964570797,2023-08-25 09:37:50,2.2641574008337138,1070.0673108404853,180.15986729271336,1
39,男性,156.37017181996933,84.33685810424014,2023-08-25 18:55:08,15.800661168994749,728.9639578152049,2091.0291377043914,0
77,男性,162.49604271933228,52.988739551888195,2023-08-25 12:04:01,6.448764951456842,1357.5173419578182,51.57033544220202,0
57,女性,154.7089506974379,72.01522766493004,2023-08-25 16:34:25,8.878670831755315,604.1120489685159,1532.4558579660581,0
25,女性,178.82616714318348,46.30350978969533,2023-08-25 20:54:13,11.486855043965749,111.43786155817018,1986.6627490619956,0
34,男性,159.94687953507224,65.29081902973174,2023-08-25 11:51:40,8.260487594536677,1509.5393861648902,217.08187074393996,1
68,女性,164.09405679635336,62.79029430996826,2023-08-25 23:48:44,16.730364094687307,827.0304200015712,900.3321097738075,0
64,女性,165.13637998710723,69.18351689462389,2023-08-25 08:49:48,9.732993535248744,295.38916753353243,1944.5767644750417,0
53,男性,181.2689700971585,60.36654817312325,2023-08-25 10:56:31,8.340502140101108,442.0194168953524,1689.477361777094,0
65,男性,186.27067352439366,75.41920152793381,2023-08-25 03:15:58,14.149632055714054,808.4202806243344,914.2780631936938,1
71,女性,178.39904696455474,49.839612437594695,2023-08-25 09:01:37,18.542510630911753,778.8392654581,963.1522739403529,0
76,男性,157.08212422978835,85.61084083711432,2023-08-25 22:38:18,15.52897243863905,304.5617305722749,2086.1838300918175,0
61,女性,166.07922321791983,66.39841400251535,2023-08-25 20:47:13,6.682957127736406,654.3847779328463,885.4215735897338,0
69,男性,183.98771749868504,77.84818914308752,2023-08-25 12:08:08,19.90890023825893,149.56861233358637,2715.4794162100343,0
43,女性,165.43521789276883,71.8849558888555,2023-08-25 12:32:56,6.734196092160344,10.360575942198485,2340.8665367364392,0
65,男性,182.31130554590322,63.4962021178353,2023-08-25 11:26:04,18.426346250515692,1450.7630607148876,437.6497007070861,0
70,女性,164.86992497148992,64.09307416981412,2023-08-25 12:49:34,14.596772972775108,1071.8004958217318,246.01311967589237,1
22,男性,183.48503780861054,78.00355801352877,2023-08-25 18:57:02,12.011624008593321,698.7643547795502,1223.1422705431148,1
69,女性,174.36109146522054,49.466857814290655,2023-08-25 15:58:45,8.43278368860112,801.1733480772228,393.0860847829593,1
72,女性,178.61523167139856,59.68229767112112,2023-08-25 22:55:43,12.896357182073498,28.159326672528838,1370.5355863693444,1
22,男性,171.6068120842389,79.00427452227218,2023-08-25 01:17:07,1.3017735420466756,1870.4314238156699,-1287.2618356657265,1
21,男性,168.03326023181728,61.958401656617355,2023-08-25 17:48:12,6.585307546101827,263.65167403441706,1937.8370554293274,0
43,男性,188.61789612742712,80.61732155147537,2023-08-25 03:50:25,1.913988900886535,1558.7573938066782,-841.4243235035551,1
52,女性,152.35606425485804,84.46787241100424,2023-08-25 05:12:11,6.377596759526429,9.018733744793616,1339.9259558890171,1
41,男性,168.304153623648,77.27190189162134,2023-08-25 07:28:24,13.481228080588911,385.1843079579437,2511.99234134186,0
29,男性,156.45298103004788,58.20921120495544,2023-08-25 05:54:06,10.206764465799596,1271.1419600440622,488.5882311687134,0
79,男性,178.0540017924915,65.84964672786424,2023-08-25 05:24:06,6.967494232792663,1098.0291941763273,941.5029306851295,0
43,男性,175.08502898501058,85.04949670518943,2023-08-25 01:30:16,9.688424505481338,926.2624132083289,1112.833945428105,1
28,女性,188.36117215308596,50.14623278892431,2023-08-25 19:45:30,7.2632009113957166,1141.87355082313,592.6419096008201,0
41,女性,168.19350118621026,83.9436915474682,2023-08-25 12:13:11,19.21256265813508,1459.9475042725364,369.7737155821855,0
